tau,t_phys,p_inlet,p_outlet,q_outlet,w_center,w_monitor,volume,power,w_max_abs
3.186875000000e+01,1.690095692470e-03,0.000000000000e+00,6.214155230075e-12,-7.265801730937e-19,2.266855488993e-19,2.108091333461e-06,-2.907430224136e-21,-0.000000000000e+00,2.108091333461e-06
3.187500000000e+01,1.690427148774e-03,0.000000000000e+00,6.209679123486e-12,-7.261782294243e-19,2.007968407252e-19,2.148233019965e-06,-2.907670920487e-21,-0.000000000000e+00,2.148233019965e-06
3.188125000000e+01,1.690758605078e-03,0.000000000000e+00,6.208906744993e-12,-7.255418186144e-19,1.747727447960e-19,2.187060601359e-06,-2.907911405897e-21,-0.000000000000e+00,2.187060601359e-06
3.188750000000e+01,1.691090061381e-03,0.000000000000e+00,6.201367424542e-12,-7.247044359698e-19,1.486201787343e-19,2.224551551037e-06,-2.908151613750e-21,-0.000000000000e+00,2.224551551037e-06
3.189375000000e+01,1.691421517685e-03,0.000000000000e+00,6.189408420588e-12,-7.236660814904e-19,1.223519895532e-19,2.260684158563e-06,-2.908391477435e-21,-0.000000000000e+00,2.260684158563e-06
3.190000000000e+01,1.691752973989e-03,0.000000000000e+00,6.175946693093e-12,-7.224937457879e-19,9.596916548469e-20,2.295437542210e-06,-2.908630952541e-21,-0.000000000000e+00,2.295437542210e-06
3.190625000000e+01,1.692084430292e-03,0.000000000000e+00,6.165739736095e-12,-7.211539335565e-19,6.947368299221e-20,2.328791661007e-06,-2.908869983559e-21,-0.000000000000e+00,2.328791661007e-06
3.191250000000e+01,1.692415886596e-03,0.000000000000e+00,6.156845916058e-12,-7.195461588788e-19,4.287344793010e-20,2.360727326268e-06,-2.909108481669e-21,-0.000000000000e+00,2.360727326268e-06
3.191875000000e+01,1.692747342900e-03,0.000000000000e+00,6.141460347896e-12,-7.178378982838e-19,1.617933084804e-20,2.391226212601e-06,-2.909346413565e-21,-0.000000000000e+00,2.391226212601e-06
3.192500000000e+01,1.693078799204e-03,0.000000000000e+00,6.122735829683e-12,-7.158951705482e-19,-1.060175063143e-20,2.420270868394e-06,-2.909583701532e-21,-0.000000000000e+00,2.420270868395e-06
3.193125000000e+01,1.693410255507e-03,0.000000000000e+00,6.103605502640e-12,-7.137849662838e-19,-3.746287888581e-20,2.447844725774e-06,-2.909820290059e-21,-0.000000000000e+00,2.447844725774e-06
3.193750000000e+01,1.693741711811e-03,0.000000000000e+00,6.082677248576e-12,-7.114737901846e-19,-6.440108921973e-20,2.473932110018e-06,-2.910056112531e-21,-0.000000000000e+00,2.473932110018e-06
3.194375000000e+01,1.694073168115e-03,0.000000000000e+00,6.064165235318e-12,-7.090286328623e-19,-9.140254638813e-20,2.498518248436e-06,-2.910291124541e-21,-0.000000000000e+00,2.498518248437e-06
