E_dt005,E_dt010
5.820798238906431,5.343939325793002
6.543198446228967,6.362407165691201
6.521083245657839,6.278741743481727
6.518170469769218,6.262342217087191
6.537165259280297,6.2501780446262725
6.540164503453118,5.245468479569352
5.6744140666368,6.289433890214188
5.9229633528886705,6.283521697698826
6.53490360027404,6.283629887187457
6.512894416067248,6.359271973576793
5.649984757742555,6.3707879740221856
6.513365426624164,5.4873258578876865
6.53448339676004,4.988255431081106
6.545059641272895,6.263439160690448
6.554955857406415,6.3628543551726375
6.528548727290189,6.248450039364972
5.61924486726398,6.270296105018587
6.534999294928614,6.283504630403819
5.715955263942333,5.099293384335364
5.734760898664339,5.103577383147153
5.7297719937024025,6.363018135508522
5.6591853289887055,5.014485122257884
5.612148588730781,6.232164439833815
6.523199702384488,6.270840165007661
5.677523143203381,6.363523637073625
6.553756938627595,6.274242026716421
6.511863346591252,6.267547888946876
5.931095332355193,6.302537180364068
6.526874779019574,6.276579899720706
5.8250159911007895,6.287938137923434
5.82429233858246,6.244149422692337
6.543059837032429,5.46930907449372
6.534131310118852,6.364673911433419
6.520027182063775,6.366630810660716
5.596560269611766,5.222637388572679
6.532955794621291,6.264380872848473
6.554535402420284,5.140891177314968
6.541774899366824,6.2325558717182945
6.529241744919676,5.161889102199364
6.544218507752326,6.362948351467656
6.535328598969076,5.090556432844813
5.774137942223184,6.271443640850115
6.020792011910929,6.27992707251419
5.782473494985455,6.292290865446206
6.5307905469964425,6.247048744587241
5.8304188110079895,6.28214081219728
6.558493569305956,6.270360341459243
5.925974820681008,6.238330544626272
6.5317522489190445,5.253437515606671
5.961206551859881,5.22100011355988
5.839004050213573,6.276533431328772
6.543276350661573,6.26177858184565
6.517640225519744,6.366403870302279
6.541956952868929,5.221681179558373
5.8146493594157835,6.262007250165345
6.5523378054812245,5.12574003812575
6.550810857793385,5.140910587416419
6.54340845181239,6.302257228164974
6.5383978170382,4.985263831536807
5.798939282686558,6.238116848852563
6.5119380848909705,6.280685738055441
6.5149441738042855,6.36532803162727
6.553381891512231,6.368229368185786
5.613112925790075,6.234513367810921
6.544135161140568,5.375364835094032
5.768152134181909,6.26660693920246
6.535089903142968,5.46695748572753
5.745342642142296,4.9928255530047485
6.552803341140068,6.3665720897408615
6.550129971121937,5.1082696900098785
6.532368129618569,6.296967730294342
6.524330734490963,6.25667767427203
6.5437128095968795,5.192233513119402
6.5553871860427435,6.272596210353592
5.61732388157625,6.255143431293288
5.677335189050137,4.970703822199693
5.766192475865007,5.041763078563074
6.528259425594989,5.31766444267201
5.85005197738652,6.362733774090881
6.535930372785861,5.528859969086631
5.821590657877178,6.362904825568544
6.547170189260546,6.367699416260347
6.553160151325493,6.275053378170254
5.804129717118042,6.289260821098633
6.526774913538956,5.1368880733599145
5.590532097328911,6.370045240522084
6.549434993297024,6.257337939786207
6.55645216284706,5.291170360831307
5.924791606487742,6.256856137551006
6.552527453104434,6.287354520577432
5.733458519987098,5.0760498077085705
6.546916421053279,6.288547093700823
6.529803725124206,5.47566672481654
6.550059421160864,5.444472872592909
5.770279384624813,6.2620605039094155
6.555185914246161,6.369455780155248
5.784430607180989,5.2193266732308565
6.565965712544978,6.360224560261743
6.5554814171404985,5.418238461218365
5.883966752460254,6.250373355078088
6.552970048165569,5.351316225312999
5.798658090162297,6.3684172862569
5.876028207535797,5.0900155635770385
5.596299362886311,5.3580472052476775
6.552850145416258,6.253102582314936
6.522842916629282,6.360647726057234
5.7503184130539235,5.080032097906054
6.526119697818145,6.3610446371326645
5.970703501444186,5.369289417736406
6.514736630629437,6.263317280214154
6.5591887420756105,6.3646392117107435
6.5326975481233855,5.578946997175963
6.547960847132865,6.2575368545836945
5.626577529629094,5.027281862567466
6.544224273682278,5.174427193538202
