N,prob,se,qin_m3_s
1715,0.6559766763848397,0.011471126801732345,5.420242559495722e-06
1716,0.6561771561771562,0.011466193745204793,5.480897493624741e-06
1717,0.656377402446127,0.011461264128563456,5.418253048396237e-06
1718,0.6565774155995343,0.01145633795041384,3.175875802787368e-06
1719,0.6561954624781849,0.011456038783455781,1.9664281007886502e-05
1720,0.6563953488372093,0.01145112198377348,5.038979658553414e-06
1721,0.6565950029052876,0.01144620860793115,4.753516122909834e-06
1722,0.6567944250871081,0.011441298654532563,5.178682888499224e-06
1723,0.656993615786419,0.011436392122172413,5.277422328943374e-06
1724,0.6566125290023201,0.011436106063790275,1.9622303798772783e-05
1725,0.6562318840579711,0.011435809468727675,1.8551310375572295e-05
1726,0.6558516801853997,0.011435502386093793,1.8996262996094404e-05
1727,0.6560509554140127,0.011430616941192082,3.2114897341501695e-06
1728,0.6556712962962963,0.011430305304134941,1.6223682356299255e-05
1729,0.6558704453441295,0.011425429114990266,5.105150185252661e-06
1730,0.6560693641618497,0.011420556295990734,5.378731390477196e-06
1731,0.6562680531484691,0.011415686845796299,5.368244897111969e-06
1732,0.6564665127020786,0.011410820763057937,5.17409259377289e-06
1733,0.65666474321985,0.011405958046417706,5.729492283354325e-06
1734,0.6562860438292965,0.011405665251505692,1.904830188666835e-05
1735,0.6564841498559078,0.011400811711934968,4.9860095237077165e-06
1736,0.6566820276497696,0.011395961524239922,5.231042293105668e-06
1737,0.6563039723661486,0.011395669980896575,1.4133255014890066e-05
1738,0.6565017261219793,0.011390828930719105,5.368580056391206e-06
1739,0.6566992524439333,0.011385991218278773,3.0489711920443905e-06
1740,0.6563218390804598,0.011385700919026916,1.5645912384805738e-05
1741,0.6565192418150488,0.011380872304790395,5.42469276004645e-06
1742,0.6561423650975889,0.011380577494122647,1.810264007210587e-05
1743,0.6563396442914515,0.011375757951655541,3.1374245990403177e-06
1744,0.6559633027522935,0.011375458660845638,2.033460741316268e-05
1745,0.6555873925501433,0.011375149188969641,2.060241303724759e-05
1746,0.6552119129438717,0.011374829582961286,1.574570236754293e-05
1747,0.654836863194047,0.01137449988952578,1.8986753677713694e-05
1748,0.6544622425629291,0.011374160155141137,1.8039446844583797e-05
1749,0.6540880503144654,0.011373810426059503,1.829618974089223e-05
1750,0.6542857142857142,0.011369028564289336,3.2112809866412543e-06
1751,0.6544831524842947,0.011364249944998614,5.1157922857002736e-06
1752,0.6541095890410958,0.011363901695207828,1.8661846943932883e-05
1753,0.6543069024529378,0.011359132014501082,5.433507517326491e-06
1754,0.6545039908779932,0.011354365562786586,5.378702684837741e-06
1755,0.6541310541310541,0.011354018783541297,1.8776611066156887e-05
1756,0.6543280182232346,0.011349261232298659,5.316478373318564e-06
1757,0.6545247581104154,0.01134450689663938,5.240984007429256e-06
1758,0.6541524459613197,0.011344161579260596,1.8058934867399513e-05
1759,0.6537805571347356,0.011343806434664466,1.525790652784846e-05
1760,0.6539772727272727,0.011339066607296187,5.380487678646604e-06
1761,0.6541737649063032,0.011334329971242209,3.2165502068031455e-06
1762,0.6543700340522134,0.011329596525348797,3.0660249436555958e-06
1763,0.6545660805445264,0.011324866268453538,4.484942401911885e-06
1764,0.6547619047619048,0.011320139199385407,3.101517785056113e-06
1765,0.654957507082153,0.011315415316964818,3.1716812963936365e-06
1766,0.6551528878822197,0.011310694620003689,5.343247157220166e-06
1767,0.6553480475382003,0.01130597710730551,3.047880596978845e-06
1768,0.6555429864253394,0.011301262777665397,5.386054451699638e-06
1769,0.6557377049180327,0.011296551629870156,5.34867369482465e-06
1770,0.6559322033898305,0.01129184366269834,5.324539713330813e-06
1771,0.655561829474873,0.011291540214356924,1.980786194725883e-05
1772,0.6557562076749436,0.01128684095093254,5.413764606158666e-06
1773,0.6553863508178229,0.011286533260473504,2.0700690474217293e-05
1774,0.6555806087936866,0.011281842675921942,5.392990894706818e-06
1775,0.6552112676056338,0.011281530772374355,1.8257326100680115e-05
1776,0.6554054054054054,0.011276848841913597,3.04297120637629e-06
1777,0.6555993247045583,0.011272170055294526,5.3498979890219335e-06
1778,0.655793025871766,0.011267494411322264,5.550148964864342e-06
1779,0.6559865092748736,0.011262821908793874,5.313525223111935e-06
1780,0.6561797752808989,0.011258152546498434,5.318556934184079e-06
1781,0.6563728242560359,0.011253486323217075,3.185342020013463e-06
1782,0.6565656565656566,0.011248823237723051,5.2094665910091805e-06
1783,0.6561974200785193,0.011248539905519533,1.8301160134485234e-05
1784,0.655829596412556,0.011248246920756258,2.173889165670788e-05
1785,0.6554621848739496,0.011247944326951254,2.026922215949349e-05
1786,0.6550951847704367,0.011247632167415226,1.6916799407199805e-05
1787,0.655288192501399,0.011242993895513519,5.710470504890621e-06
1788,0.6549217002237137,0.01124267762695339,1.85894176550761e-05
1789,0.6545556176634991,0.011242351876361833,1.6444846834615473e-05
1790,0.6547486033519553,0.011237727502450856,2.9963696639802593e-06
1791,0.6549413735343383,0.01123310620051037,5.079239366206079e-06
1792,0.6545758928571429,0.011232781797605665,1.977882511391688e-05
1793,0.6547685443390965,0.011228168944620682,5.033636263794324e-06
1794,0.6549609810479375,0.01122355915109844,4.944160261961819e-06
1795,0.6545961002785515,0.011223236088087488,1.960386085800067e-05
1796,0.6547884187082406,0.011218634708294623,3.2021784505129953e-06
1797,0.654424040066778,0.011218307634497401,1.793647614798527e-05
1798,0.6546162402669633,0.011213714644675389,5.706417531713416e-06
1799,0.6548082267926626,0.011209124690617049,5.439151657030898e-06
1800,0.655,0.011204537771218706,5.4582657478802725e-06
1801,0.6546363131593559,0.011204217364846817,1.4810111866745727e-05
1802,0.6542730299667037,0.011203887669194829,1.5543248013660156e-05
1803,0.6544647809206877,0.011199314401781579,5.527166240578938e-06
1804,0.6541019955654102,0.011198980764191875,1.9812529305492197e-05
1805,0.6542936288088642,0.011194415804888534,5.5074777073375e-06
1806,0.6539313399778516,0.01119407825209232,1.923947911384192e-05
1807,0.6541228555617045,0.011189521577538677,5.1975168406897625e-06
1808,0.6537610619469026,0.011189180136086292,1.6763370387444743e-05
1809,0.6533996683250415,0.011188829563323743,1.9545593970022096e-05
1810,0.6535911602209945,0.01118428641927012,5.226961799444613e-06
1811,0.6532302595251243,0.011183932022611545,1.5991240228798032e-05
1812,0.6534216335540839,0.01117939710464735,5.387644030378541e-06
1813,0.6530612244897959,0.011179038910073722,1.85182070583273e-05
1814,0.6532524807056229,0.011174512195129722,5.698896193188045e-06
1815,0.6528925619834711,0.011174150228446705,1.6481354658294872e-05
1816,0.6530837004405287,0.011169631693538159,5.352249253753724e-06
1817,0.6532746285085306,0.011165116095316197,5.41509050875454e-06
1818,0.6534653465346535,0.01116060343279196,5.614394720364457e-06
1819,0.6536558548653106,0.011156093704968891,5.10337553886782e-06
1820,0.6538461538461539,0.011151586910842778,3.1747705503875123e-06
1821,0.6534870950027457,0.011151242020929574,1.3949474697034418e-05
1822,0.6536772777167947,0.011146743340972973,3.0973899730948225e-06
1823,0.6538672517827756,0.01114224758299092,3.152810682614458e-06
1824,0.6540570175438597,0.011137754745976369,5.200827331766024e-06
1825,0.6536986301369863,0.0111374164165248,1.6332391640703353e-05
1826,0.6533406352683461,0.011137069171674655,1.9265285185368945e-05
1827,0.6535303776683087,0.011132589552970739,5.352882302997778e-06
1828,0.6537199124726477,0.011128112833982377,3.0780295083910687e-06
1829,0.6539092400218699,0.011123639013719381,5.393255010663214e-06
1830,0.6540983606557377,0.01111916809118415,5.275563826492354e-06
1831,0.6542872747132714,0.011114700065371713,5.237624886971585e-06
1832,0.6539301310043668,0.01111436957809295,1.8592662787037927e-05
1833,0.6541189307146754,0.01110990954611912,5.194778974802839e-06
1834,0.6537622682660851,0.011109575306881626,2.1311469184247477e-05
1835,0.6539509536784741,0.011105123246607259,5.116125021425094e-06
1836,0.6541394335511983,0.011100674061078574,5.559098759998693e-06
1837,0.6543277082199238,0.01109622774930005,3.201681607715046e-06
1838,0.6545157780195865,0.011091784310268965,3.1405374263133847e-06
1839,0.6547036432843937,0.011087343742975443,5.172001141160446e-06
1840,0.6543478260869565,0.01108702602002014,1.621885585643005e-05
1841,0.6545355784899511,0.011082593360790555,4.978419191894869e-06
1842,0.6541802388707926,0.01108227188981656,1.70932065343771e-05
1843,0.6543678784590342,0.011077847116857557,5.556120052025882e-06
1844,0.6545553145336226,0.0110734251939367,3.07985608648539e-06
1845,0.6547425474254742,0.011069006120053682,5.21671036763131e-06
1846,0.6543878656554712,0.011068690945705497,1.4136228545047113e-05
1847,0.654574986464537,0.011064279715845738,4.806721745145338e-06
1848,0.6542207792207793,0.011063960820380823,1.8071406658162734e-05
1849,0.65440778799351,0.011059557412998843,5.673043540776722e-06
1850,0.6545945945945946,0.011055156833195915,5.393911070169551e-06
1851,0.6547811993517018,0.011050759079981178,5.047377519440374e-06
1852,0.6544276457883369,0.011050446425710151,1.7425655777731024e-05
1853,0.6546141392336752,0.0110460564532014,4.878135266171815e-06
1854,0.6548004314994607,0.011041669296148696,5.560290374617561e-06
1855,0.6549865229110512,0.011037284953559027,5.0457657264866785e-06
1856,0.6546336206896551,0.011036978483608344,1.5818917492386614e-05
1857,0.6548196015078083,0.011032601880256088,5.462512203503891e-06
1858,0.655005382131324,0.011028228080300635,5.397865983856332e-06
1859,0.6551909628832706,0.011023857082746955,3.0426584903222296e-06
1860,0.6553763440860215,0.01101948888659333,3.1587563898116137e-06
1861,0.6555615260612574,0.011015123490831405,5.2548321375827325e-06
1862,0.6557465091299678,0.011010760894446234,5.1858284326170925e-06
1863,0.6559312936124531,0.011006401096416317,5.15956045230192e-06
1864,0.6555793991416309,0.01100612028728962,1.666644552092877e-05
1865,0.6557640750670242,0.011001768147401428,5.32957227229697e-06
1866,0.6559485530546624,0.01099741879488718,5.535240798009022e-06
1867,0.6555972147830744,0.010997139101885474,1.3984989892285607e-05
1868,0.6557815845824411,0.010992797376807696,3.1791764411862083e-06
1869,0.6559657570893526,0.010988458428182727,5.476058891600458e-06
1870,0.6561497326203208,0.010984122254992502,5.426640538920779e-06
1871,0.6563335114911811,0.010979788856212607,5.608183018857574e-06
1872,0.655982905982906,0.010979519907253,1.986611108676264e-05
1873,0.6561665776828617,0.010975194085700968,2.9916144540665395e-06
1874,0.656350053361793,0.010970871027707779,5.515907261259864e-06
1875,0.6565333333333333,0.01096655073224772,5.23370707963202e-06
1876,0.656183368869936,0.010966287632533885,1.954906745483268e-05
1877,0.6563665423548215,0.010961974874281466,5.066583441862716e-06
1878,0.6560170394036209,0.010961708049038633,1.5839116195561198e-05
1879,0.6556679084619479,0.0109614327589676,1.6166300544144023e-05
1880,0.6558510638297872,0.010957132280884923,3.076400719474582e-06
1881,0.6560340244550771,0.010952834536163818,5.280957865096318e-06
1882,0.6562167906482466,0.01094853952380576,2.991838711233148e-06
1883,0.6563993627190653,0.010944247242806043,5.104476792151331e-06
1884,0.6560509554140127,0.010943982517876136,1.307747823132328e-05
1885,0.6562334217506631,0.01093969769409733,5.7016545812768555e-06
1886,0.6564156945917285,0.010935415591059986,3.195275365187198e-06
1887,0.6565977742448331,0.01093113620775818,5.046300717740588e-06
1888,0.65625,0.010930877232211419,1.3938736711718547e-05
1889,0.65643197458973,0.010926605266991428,5.248216664416078e-06
1890,0.6566137566137566,0.010922336010952596,3.1469467656512815e-06
1891,0.6562665256478054,0.010922078052294558,1.923267782127975e-05
1892,0.6564482029598309,0.010917816184968147,2.9833937362899193e-06
1893,0.6566296883254094,0.010913557016325716,5.097895257272214e-06
1894,0.6568109820485745,0.010909300545365102,5.368279974259522e-06
1895,0.6564643799472295,0.010909048259838117,1.61404183906308e-05
1896,0.6566455696202531,0.0109047991389448,5.368664966495448e-06
1897,0.6562994201370586,0.010904543197359446,1.74723078909613e-05
1898,0.6564805057955743,0.010900301406926056,5.381101852613492e-06
1899,0.6566614007372301,0.010896062294352304,5.178666049796344e-06
1900,0.6563157894736842,0.010895807353029224,1.528057190045398e-05
1901,0.6564965807469753,0.010891575542030003,5.19727157572954e-06
1902,0.656677181913775,0.01088734639856247,5.472658093705254e-06
1903,0.6568575932737782,0.010883119921638948,5.5177284915560244e-06
1904,0.6570378151260504,0.010878896110265981,3.036735506250853e-06
1905,0.6572178477690289,0.010874674963444379,3.1310296356154497e-06
1906,0.6573976915005246,0.010870456480169256,3.165103682518634e-06
1907,0.6575773466177242,0.010866240659430062,5.317700284563549e-06
1908,0.6572327044025157,0.010866009661676513,1.662020431617297e-05
1909,0.6568884232582504,0.01086577044381264,1.5156465645508631e-05
1910,0.6565445026178011,0.010865523040446991,1.683144813813376e-05
1911,0.6562009419152276,0.010865267486033843,1.4262883548187393e-05
1912,0.6558577405857741,0.010865003814874008,1.9427272877910096e-05
1913,0.6560376372190277,0.010860813463595189,5.104273964082235e-06
1914,0.6556948798328108,0.010860546266212709,2.019870960722545e-05
1915,0.6558746736292428,0.010856363082741946,5.156592287955107e-06
1916,0.656054279749478,0.010852182509772067,3.1038887561103717e-06
1917,0.6562336984872196,0.010848004546366046,3.194016914458545e-06
1918,0.6564129301355579,0.010843829191581184,3.1533905368642516e-06
1919,0.6565919749869724,0.010839656444469152,3.0610335513045713e-06
1920,0.65625,0.010839403848055944,1.6735991005132036e-05
1921,0.6564289432587194,0.010835238213708964,5.296239017971876e-06
1922,0.6560874089490114,0.010834982096334047,1.7358085613386245e-05
1923,0.656266250650026,0.010830823556018413,5.026629248301449e-06
1924,0.6559251559251559,0.010830563939820034,1.6862979182386062e-05
1925,0.6561038961038961,0.01082641247486626,4.71884892463189e-06
1926,0.656282450674974,0.010822263589755117,5.318266379094e-06
1927,0.6559418785677218,0.010822004973644911,1.5212116724498471e-05
1928,0.6556016597510373,0.010821738425654136,1.6008834115553808e-05
1929,0.6557801969932607,0.010817601055671184,5.1802246057988454e-06
1930,0.655958549222798,0.010813466247803886,5.0914738041380635e-06
1931,0.6561367167270844,0.010809334001142624,3.134501709368009e-06
1932,0.6557971014492754,0.010809072927248942,2.0938945779883604e-05
1933,0.6559751681324366,0.01080494768271973,5.43387813536989e-06
1934,0.656153050672182,0.01080082498969405,3.0684676339017082e-06
1935,0.6558139534883721,0.010800564917236195,1.870082369303791e-05
1936,0.65599173553719,0.010796449199252165,5.521687550228312e-06
1937,0.6556530717604543,0.01079618570791178,1.4053894898296521e-05
1938,0.6558307533539731,0.01079207694672875,3.230918584130107e-06
1939,0.6554925219185147,0.010791810057893078,2.0654530394159917e-05
1940,0.6551546391752577,0.010791535389034372,1.8498762021173922e-05
1941,0.6548171045852653,0.010791252972431437,1.7503217080297062e-05
1942,0.654994850669413,0.010787159955724414,5.317201761214198e-06
1943,0.6546577457539887,0.01078687422386626,1.9980006930522178e-05
1944,0.654320987654321,0.010786580806662505,1.7565028281151792e-05
1945,0.6539845758354755,0.010786279735956115,1.8761067482582197e-05
1946,0.6536485097636177,0.010785971043451035,1.8798309395208325e-05
1947,0.6538263995891115,0.010781898095801788,5.162056291045168e-06
1948,0.6534907597535934,0.010781586198704474,1.6822435899041535e-05
1949,0.6536685479733196,0.01077752010634991,3.026659982374867e-06
1950,0.6538461538461539,0.010773456482859836,3.1092966984208027e-06
1951,0.6540235776524859,0.010769395327439316,3.1048444597388515e-06
1952,0.6536885245901639,0.010769088975457534,1.5010233369813837e-05
1953,0.6533538146441372,0.01076877508886398,1.7873508280649147e-05
1954,0.6535312180143296,0.010764725105607767,5.209736356218771e-06
1955,0.6531969309462916,0.010764408065320885,1.7091879756048423e-05
1956,0.6533742331288344,0.01076036487558374,5.6675252691681255e-06
1957,0.6535513541134389,0.010756324128780113,4.962120829833631e-06
1958,0.6537282941777324,0.010752285824136405,3.10624420637729e-06
1959,0.6533945890760592,0.010751974308349387,1.575813611303851e-05
1960,0.6535714285714286,0.010747942762965618,5.179497702308737e-06
1961,0.6537480877103519,0.0107439136506722,5.11225754757214e-06
1962,0.6539245667686034,0.010739886970693455,3.2140122171707337e-06
1963,0.6541008660213958,0.0107358627222483,3.164002293220411e-06
1964,0.6542769857433809,0.010731840904550288,5.101384426607507e-06
1965,0.6544529262086514,0.010727821516807635,3.1987527610808275e-06
1966,0.6546286876907427,0.010723804558223256,5.191680520921421e-06
1967,0.6542958820538892,0.01072351564976731,1.4254576828897245e-05
1968,0.6544715447154471,0.010719505383518796,5.292042071164326e-06
1969,0.654647028948705,0.010715497537423279,5.506335530066375e-06
1970,0.6548223350253807,0.010711492110681986,5.136069737983779e-06
1971,0.654490106544901,0.010711208536879492,2.1664756327289678e-05
1972,0.6546653144016227,0.010707209768890016,5.647513039518226e-06
1973,0.6548403446528129,0.01070321341129965,5.39879991589242e-06
1974,0.6545086119554204,0.010702930902540854,1.6834615317421535e-05
1975,0.6546835443037975,0.010698941178455853,3.115070505176409e-06
1976,0.6548582995951417,0.01069495385586112,5.4535402849255686e-06
1977,0.6545270612038442,0.010694672406554213,1.4351054526867734e-05
1978,0.6547017189079879,0.010690691692352145,5.306053104332842e-06
1979,0.6548762001010612,0.010686713370777479,5.56267796924422e-06
1980,0.6550505050505051,0.010682737441036963,5.31477221595031e-06
1981,0.6552246340232206,0.010678763902332297,3.171217272380478e-06
1982,0.6553985872855701,0.010674792753860157,3.1181710877777786e-06
1983,0.6555723651033787,0.010670823994812244,5.394896348449864e-06
1984,0.6557459677419355,0.010666857624375303,5.489210388736126e-06
1985,0.655919395465995,0.010662893641731163,5.3766914051500084e-06
1986,0.6555891238670695,0.010662638287680788,1.6901274911941308e-05
1987,0.6557624559637645,0.010658680840434559,3.2105058708998327e-06
1988,0.6559356136820925,0.010654725772185666,3.0801638082850242e-06
1989,0.6561085972850679,0.010650773082114796,4.900683667511435e-06
1990,0.6562814070351759,0.010646822769397811,3.1772130274893197e-06
1991,0.6564540431943747,0.01064287483320579,4.801900869854022e-06
1992,0.6566265060240963,0.010638929272705046,3.072334214255955e-06
1993,0.6562970396387355,0.010638691359303482,1.9456149902553435e-05
1994,0.6559679037111334,0.010638446132510155,1.5418633996070426e-05
1995,0.656140350877193,0.01063451115391207,5.397340115091636e-06
1996,0.656312625250501,0.010630578535227303,5.213372766997675e-06
1997,0.656484727090636,0.010626648275634499,5.011245703170058e-06
1998,0.6566566566566566,0.010622720374307606,3.047842404094224e-06
1999,0.6568284142071036,0.010618794830415917,5.4870168778307185e-06
2000,0.657,0.010614871643124094,4.998555596493653e-06
2001,0.6571714142928535,0.010610950811592195,3.1051396529686076e-06
2002,0.6573426573426573,0.010607032334975714,5.245093948354394e-06
2003,0.6575137294058911,0.010603116212425597,5.437312896267749e-06
2004,0.6576846307385229,0.010599202443088287,3.2473757846666334e-06
2005,0.657356608478803,0.01059899063015338,1.5059989665428275e-05
2006,0.6570289132602194,0.010598771547928643,1.5070632032509943e-05
2007,0.6571998006975586,0.010594868192585503,5.137687477613893e-06
2008,0.6573705179282868,0.010590967174941514,4.867060911737737e-06
2009,0.6575410652065704,0.010587068494155492,5.423294597254806e-06
2010,0.6572139303482587,0.010586854237167492,1.503907143124383e-05
2011,0.6573843858776728,0.010582961900466566,5.483731142183406e-06
2012,0.6575546719681908,0.010579071892085356,5.50952220234177e-06
2013,0.6577247888723299,0.01057518421118217,3.0698768989879e-06
2014,0.6573982125124131,0.010574974738218099,1.8478418298748573e-05
2015,0.6575682382133995,0.010571093370146722,5.241015244873695e-06
2016,0.6577380952380952,0.010567214321062605,5.355036970108711e-06
2017,0.6579077838373822,0.01056333759012361,5.510460804739696e-06
2018,0.6580773042616452,0.010559463176483265,5.297223872889845e-06
2019,0.657751362060426,0.01055926241120504,1.789197783185401e-05
2020,0.657920792079208,0.010555394271755824,5.332900100447209e-06
2021,0.6580900544285008,0.01055152844116563,4.943109201618916e-06
2022,0.6582591493570722,0.010547664918587673,4.9767881315308506e-06
2023,0.6579337617399901,0.010547468834509825,1.9318153848771173e-05
2024,0.658102766798419,0.010543611555334583,3.125215136700957e-06
2025,0.6577777777777778,0.010543412262781248,1.4682734698154859e-05
2026,0.6574531095755183,0.010543205853852175,1.6169055428078265e-05
2027,0.6576221016280217,0.010539358729373722,5.348119185341301e-06
2028,0.6577909270216963,0.010535513890349367,3.110528115418775e-06
2029,0.6579595860029571,0.010531671335952505,5.592343073501299e-06
2030,0.6581280788177339,0.010527831065352317,5.527920654956029e-06
2031,0.6578040374199902,0.01052763323044343,1.944141963821718e-05
2032,0.6579724409448819,0.01052379914179889,5.502930657983054e-06
2033,0.6576487948844073,0.010523598139048075,1.5002611017158043e-05
2034,0.6578171091445427,0.010519770217001652,3.1743342007826316e-06
2035,0.657985257985258,0.0105159445630778,3.1030861847225655e-06
2036,0.6581532416502947,0.010512121176453391,5.4174240955760864e-06
2037,0.658321060382916,0.010508300056301174,5.038653845267771e-06
2038,0.6579980372914622,0.010508107534230638,1.5836911012435285e-05
2039,0.6581657675331045,0.010504292543268113,5.431395373235436e-06
2040,0.6583333333333333,0.010500479810595481,5.37396117817257e-06
2041,0.658500734933856,0.01049666933538526,3.1988068195015566e-06
2042,0.6586679725759059,0.010492861116805923,3.2035791274989163e-06
2043,0.6588350465002447,0.010489055154021935,5.331693268958944e-06
2044,0.6585127201565558,0.010488874861740377,1.446211979582825e-05
2045,0.6581907090464547,0.010488687574123353,1.6922250867022236e-05
2046,0.6578690127077224,0.01048849331864,1.457308480387332e-05
2047,0.6580361504640938,0.010484701096446303,5.730646732316478e-06
2048,0.658203125,0.010480911109054197,3.084045988212267e-06
2049,0.6583699365544168,0.010477123355651647,5.45859399590593e-06
2050,0.6585365853658537,0.010473337835422637,4.9016299538652115e-06
2051,0.658703071672355,0.010469554547547187,5.389769168379388e-06
2052,0.6588693957115009,0.010465773491201393,5.309322258594524e-06
2053,0.6590355577204091,0.010461994665557433,4.857153611209173e-06
2054,0.6587147030185004,0.01046182011691047,1.3005439160622318e-05
2055,0.6583941605839416,0.010461638646004084,1.7093769538880935e-05
2056,0.6585603112840467,0.010457869611542145,5.2593742413285506e-06
2057,0.6587263004375303,0.010454102793451478,3.212937914788427e-06
2058,0.6588921282798834,0.010450338190915816,3.0643284724083855e-06
2059,0.6590577950461389,0.010446575803115032,3.0129816939730073e-06
2060,0.6592233009708738,0.010442815629225175,5.509021285739397e-06
2061,0.6589034449296458,0.010442646093914218,1.8350813920528542e-05
2062,0.6590688651794374,0.010438891880407936,5.448607141099729e-06
2063,0.6592341250605914,0.010435139872892867,5.322517832033466e-06
2064,0.6593992248062015,0.010431390070545117,2.997548864076599e-06
2065,0.6590799031476997,0.010431224880184373,1.971860151709651e-05
2066,0.6592449177153921,0.010427481009533,4.808533603786542e-06
2067,0.6589259796806967,0.010427312693869796,1.689609821002944e-05
2068,0.6590909090909091,0.010423574740449785,5.1231265164214965e-06
2069,0.6587723537941035,0.010423403317465465,1.884630705708416e-05
2070,0.6589371980676328,0.01041967126685755,5.254121249042588e-06
2071,0.6591018831482376,0.010415941399526967,5.376128184445228e-06
2072,0.6592664092664092,0.010412213714664978,5.048235841214047e-06
2073,0.6594307766521948,0.010408488211459142,5.359644867450817e-06
2074,0.6595949855351977,0.010404764889093341,5.443540698475856e-06
2075,0.659277108433735,0.010404605160412899,2.103517645199692e-05
2076,0.6589595375722543,0.0104044386513043,1.6328000234711322e-05
2077,0.6591237361579201,0.010400724868982076,3.111074381773275e-06
2078,0.6592877767083735,0.010397013253641278,5.262915512553622e-06
2079,0.6594516594516594,0.01039330380447699,3.0770779848206664e-06
2080,0.6596153846153846,0.010389596520680668,5.535971549642858e-06
2081,0.6597789524267179,0.010385891401440162,5.362871629797581e-06
2082,0.659942363112392,0.010382188445939742,5.35605182460411e-06
2083,0.6601056168987038,0.010378487653360116,3.1037973472761277e-06
2084,0.6597888675623801,0.010378340010052998,1.8287235772081047e-05
2085,0.6594724220623501,0.010378185630406172,2.0563183188992878e-05
2086,0.6596356663470757,0.010374494270383271,5.466398968311206e-06
2087,0.6593195975083852,0.01037433681382443,2.0660560794516194e-05
2088,0.6594827586206896,0.01037065123055222,2.9935099904203408e-06
2089,0.659167065581618,0.010370490714577947,1.8095069644665403e-05
2090,0.6593301435406699,0.010366810894122752,3.092672184207642e-06
2091,0.6590148254423721,0.010366647336127823,1.445703481197935e-05
2092,0.6591778202676865,0.010362973264599548,5.226116808915073e-06
2093,0.6593406593406593,0.010359301322001451,5.619384418229415e-06
2094,0.6595033428844317,0.01035563150754704,5.464664349857977e-06
2095,0.6591885441527446,0.010355472131193184,1.565568091564994e-05
2096,0.6593511450381679,0.010351808038389084,5.276192406364883e-06
2097,0.6595135908440629,0.0103481460662344,4.750406885586569e-06
2098,0.6596758817921831,0.01034448621394278,5.343821601546867e-06
2099,0.6593616007622678,0.010344330984512488,2.075792928299652e-05
2100,0.6595238095238095,0.010340676826771046,5.119893037687124e-06
2101,0.6596858638743456,0.010337024781438896,4.956536053152121e-06
2102,0.659847764034253,0.010333374847729873,5.385563676975047e-06
2103,0.6600095102234903,0.010329727024854385,5.070749255954685e-06
2104,0.6596958174904943,0.010329579464734819,1.3247067108955976e-05
2105,0.6598574821852732,0.010325937302860489,5.668632927619143e-06
2106,0.6600189933523267,0.010322297244409823,3.029477766508854e-06
2107,0.6601803512102515,0.01031865928859351,1.2310616714815503e-05
2108,0.6603415559772297,0.01031502343461888,5.591827510755511e-06
2109,0.6600284495021337,0.010314883466819438,1.7526243643206543e-05
2110,0.6597156398104266,0.010314736947388107,1.6751796747279537e-05
2111,0.6598768356229275,0.010311110246707354,4.950608028391292e-06
2112,0.6600378787878788,0.01030748563473935,3.18990126355433e-06
2113,0.6601987695220066,0.010303863110702053,4.968312520228728e-06
2114,0.6603595080416272,0.01030024267381012,3.060230236022445e-06
2115,0.6605200945626477,0.010296624323274913,3.1590610550799547e-06
2116,0.6606805293005671,0.010293008058304536,2.926172712309362e-06
2117,0.6608408124704771,0.010289393878103846,3.11166922224164e-06
2118,0.6610009442870632,0.010285781781874476,5.20836196773758e-06
2119,0.661160924964606,0.010282171768814857,5.492595263348779e-06
2120,0.6613207547169812,0.010278563838120237,5.185681836583037e-06
2121,0.661008958038661,0.010278445779095546,1.8202057065458715e-05
2122,0.6611687087653157,0.010274843397356855,3.0843800705624955e-06
2123,0.6608572774375883,0.010274722292093143,1.5121808048058762e-05
2124,0.6605461393596986,0.010274594697783345,1.7967617084085097e-05
2125,0.6607058823529411,0.01027100131156618,5.274411999209167e-06
2126,0.660865475070555,0.010267409988375388,4.72494574187393e-06
2127,0.6605547719793136,0.010267282841216906,1.946045127584284e-05
2128,0.6602443609022557,0.010267149251809948,1.618471649563476e-05
2129,0.6599342414279005,0.010267009244430175,1.6075941568306028e-05
2130,0.6600938967136151,0.010263430322669246,5.274791908705487e-06
2131,0.660253402158611,0.010259853445581939,3.1673770651894085e-06
2132,0.6604127579737336,0.010256278612404347,2.97900140701296e-06
2133,0.6601031411157994,0.010256142527423703,1.8209043650382714e-05
2134,0.6602624179943768,0.010252573164994208,4.943175829796735e-06
2135,0.6604215456674473,0.01024900583939061,5.131180690668361e-06
2136,0.6601123595505618,0.010248870229122116,1.6658256305783687e-05
2137,0.660271408516612,0.010245308355078517,3.1694260566118324e-06
2138,0.6599625818521984,0.010245169808255501,1.965615833646097e-05
2139,0.6596540439457691,0.010245024933209137,2.0273773655038424e-05
2140,0.6598130841121496,0.010241471905808234,5.238015035018882e-06
2141,0.6595049042503504,0.010241324133140228,1.9284537112225986e-05
2142,0.6596638655462185,0.010237776525141079,5.193059255774064e-06
2143,0.6598226784881008,0.010234230928941419,5.017912295793728e-06
2144,0.6595149253731343,0.010234083669562147,1.845489393175598e-05
2145,0.6596736596736597,0.010230543473828404,5.6638468084414594e-06
2146,0.6598322460391426,0.010227005282966299,5.278951586660167e-06
2147,0.6599906846762925,0.01022346909624186,5.425961606115796e-06
2148,0.659683426443203,0.010223325725143593,1.8499624676703106e-05
